player_name,player_height,pts,reb,ast,label
Sam Perkins,205.74,3.8,2.6,0.6,0
Rasho Nesterovic,213.36,4.5,3.9,0.6,0
Sam Jacobson,193.04,1.4,0.4,0.3,0
Sam Cassell,190.5,18.2,3.8,7.6,4
Ryan Bowen,200.66,3.4,2.0,0.5,0
Ruben Wolkowyski,208.28,2.2,1.4,0.1,0
Ruben Patterson,195.58,13.0,5.0,2.1,3
Ruben Garces,205.74,1.2,2.2,0.4,0
Roshown McLeod,203.2,9.6,3.4,1.7,3
Ron Mercer,200.66,19.7,3.9,3.3,4
Ron Harper,198.12,6.5,3.5,2.4,1
Rodney Rogers,200.66,12.2,4.4,2.2,3
Sam Mitchell,200.66,3.5,1.5,0.7,0
Rod Strickland,190.5,9.2,2.6,5.6,4
Rodney Buford,195.58,5.3,1.6,0.4,0
Reggie Slater,200.66,4.6,3.4,0.5,0
Richard Hamilton,198.12,18.1,3.1,2.9,4
Rick Brunson,193.04,2.1,1.0,1.4,1
Rick Fox,200.66,9.6,4.0,3.2,3
Reggie Miller,200.66,18.9,3.5,3.2,4
Robert Horry,208.28,5.2,3.7,1.6,3
Robert Pack,187.96,6.5,1.9,4.0,1
Robert Traylor,203.2,5.7,4.3,0.9,3
Ricky Davis,200.66,4.6,1.0,1.6,0
Mikki Moore,213.36,2.6,1.7,0.4,0
Michael Jordan,198.12,22.9,5.7,5.2,4
Mike Penberthy,190.5,1.7,0.7,0.7,1
Mike Miller,203.2,15.2,4.3,3.1,3
Mike James,187.96,2.8,0.9,1.3,1
Mike Bibby,185.42,13.7,2.8,5.0,4
Michael Stewart,208.28,2.0,2.3,0.3,0
Michael Ruffin,203.2,1.1,3.4,0.3,0
Michael Redd,198.12,11.4,3.3,1.4,3
Michael Olowokandi,213.36,11.1,8.9,1.1,2
Michael Finley,200.66,20.6,5.2,3.3,4
Metta World Peace,200.66,13.2,4.9,2.3,3
Michael Dickerson,195.58,10.8,3.0,2.3,1
Michael Curry,195.58,4.0,2.0,1.5,1
Michael Bradley,205.74,1.2,0.9,0.1,0
Mengke Bateer,210.82,5.1,3.6,0.8,0
Maurice Evans,195.58,2.1,0.4,0.4,0
Matt Harpring,200.66,11.8,7.1,1.3,3
Matt Geiger,205.74,0.8,1.5,0.0,0
Matt Bullard,208.28,3.4,1.5,0.5,0
Mateen Cleaves,187.96,2.2,0.3,0.8,1
Milt Palacio,190.5,3.3,1.1,1.2,1
Michael Doleac,210.82,4.6,4.0,0.6,0
Mitch Richmond,195.58,4.1,1.5,0.9,0
Rafer Alston,187.96,3.5,1.4,2.9,1
Monty Williams,203.2,7.1,3.5,1.4,3
Mark Strickland,208.28,4.5,2.8,0.4,0
Raef LaFrentz,210.82,13.5,7.4,1.1,2
Quincy Lewis,200.66,4.0,1.2,1.0,0
Quentin Richardson,198.12,13.3,4.1,1.6,3
Primoz Brezec,215.9,2.0,1.3,0.3,0
Predrag Drobnjak,210.82,6.8,3.4,0.8,3
Popeye Jones,203.2,7.0,7.3,1.6,3
Peja Stojakovic,205.74,21.2,5.3,2.5,2
Paul Pierce,198.12,26.1,6.9,3.2,2
Pau Gasol,213.36,17.6,8.9,2.7,2
Patrick Ewing,213.36,6.0,4.0,0.5,3
Mitchell Butler,195.58,2.6,1.3,0.5,0
Pat Garrity,205.74,11.1,4.2,1.2,3
Othella Harrington,205.74,7.7,4.5,0.5,3
Oscar Torres,198.12,6.0,1.9,0.6,0
Olumide Oyedeji,208.28,1.5,2.2,0.1,0
Obinna Ekezie,205.74,1.9,1.2,0.1,0
Norman Richardson,195.58,2.7,0.7,0.2,0
Nick Van Exel,185.42,18.4,3.5,6.6,4
Nick Anderson,198.12,4.0,2.2,0.9,0
Nazr Mohammed,208.28,9.7,7.9,0.4,3
Morris Peterson,200.66,14.0,3.5,2.4,3
Mookie Blaylock,182.88,3.4,1.5,3.3,1
Moochie Norris,185.42,8.1,3.0,4.9,1
P.J. Brown,210.82,8.4,9.8,1.3,2
Mark Pope,208.28,1.9,1.6,0.4,0
John Starks,195.58,4.4,1.0,1.1,1
Mark Jackson,190.5,8.4,3.8,7.4,4
Kevin Ollie,187.96,5.7,2.3,3.6,1
Kevin Garnett,210.82,21.2,12.1,5.2,2
Kerry Kittles,195.58,13.4,3.4,2.6,3
Keon Clark,210.82,11.3,7.4,1.1,3
Kenyon Martin,205.74,14.9,5.3,2.6,3
Kenny Thomas,200.66,14.1,7.2,1.9,2
Kenny Satterfield,185.42,5.3,1.4,3.0,1
Kenny Anderson,185.42,9.6,3.6,5.3,4
Kendall Gill,195.58,5.7,2.8,1.5,1
Kelvin Cato,210.82,6.6,7.0,0.4,3
Keith Van Horn,208.28,14.8,7.5,2.0,2
Kevin Willis,213.36,6.1,5.8,0.3,3
Kedrick Brown,200.66,2.2,1.7,0.5,0
Juwan Howard,205.74,14.6,7.6,2.1,2
Jumaine Jones,203.2,8.3,6.0,1.4,3
Jud Buechler,198.12,1.7,1.8,0.5,0
Joseph Forte,193.04,0.8,0.8,0.8,0
Jonathan Bender,213.36,7.4,3.1,0.8,3
Jon Barry,195.58,9.0,2.9,3.3,1
Johnny Newman,200.66,4.2,1.0,0.3,0
John Wallace,205.74,5.0,1.8,0.6,0
John Stockton,185.42,13.4,3.2,8.2,4
Raja Bell,195.58,3.4,1.5,1.0,0
John Crotty,185.42,6.9,1.8,3.4,1
Karl Malone,205.74,22.4,8.6,4.3,2
Mark Madsen,205.74,2.8,2.7,0.7,0
Keyon Dooling,190.5,4.1,0.2,0.9,1
Kobe Bryant,200.66,25.2,5.5,5.5,4
Mark Bryant,205.74,1.9,1.5,0.3,0
Mark Blount,213.36,2.1,1.9,0.2,0
Marcus Fizer,205.74,12.3,5.6,1.6,3
Marcus Camby,210.82,11.1,11.1,1.1,2
Marc Jackson,208.28,4.8,3.3,0.4,0
Mamadou N'diaye,213.36,4.0,2.2,0.0,0
Malik Rose,200.66,9.4,6.0,0.7,3
Malik Allen,208.28,4.3,3.2,0.4,0
Lucious Harris,195.58,9.1,2.8,1.6,1
Lorenzen Wright,210.82,12.0,9.4,1.0,2
Loren Woods,215.9,1.8,2.0,0.4,0
Kirk Haston,205.74,1.7,1.3,0.3,0
Lindsey Hunter,187.96,5.8,1.5,1.6,1
Lee Nailon,205.74,10.8,3.7,1.2,3
Lawrence Funderburke,205.74,4.7,3.5,0.6,0
Lavor Postell,195.58,4.0,0.7,0.2,0
Latrell Sprewell,195.58,19.4,3.7,3.9,4
Larry Robinson,190.5,1.5,1.0,0.0,0
Larry Hughes,195.58,12.3,3.4,4.3,4
Lamond Murray,200.66,16.6,5.2,2.2,3
Lamar Odom,208.28,13.1,6.1,5.9,4
LaPhonso Ellis,203.2,7.1,4.3,0.8,3
Kwame Brown,210.82,4.5,3.5,0.8,0
Kurt Thomas,205.74,13.9,9.1,1.1,2
Leon Smith,208.28,2.2,2.2,0.2,0
Randy Brown,187.96,0.0,0.0,2.0,1
Steve Kerr,190.5,4.1,0.9,1.0,1
Rashard Lewis,208.28,16.8,7.0,1.7,2
Trenton Hassell,195.58,8.7,3.3,2.2,1
Tremaine Fowlkes,203.2,3.4,2.9,0.8,0
Travis Knight,213.36,2.0,2.1,0.2,0
Travis Best,180.34,7.9,2.0,4.4,1
Trajan Langdon,190.5,4.8,1.3,1.4,1
Tracy Murray,200.66,5.7,1.3,0.5,0
Tracy McGrady,203.2,25.6,7.8,5.3,4
Tony Parker,187.96,9.2,2.6,4.3,1
Tony Massenburg,205.74,5.5,4.4,0.4,3
Tony Delk,187.96,9.5,3.2,2.1,1
Tony Battie,210.82,6.9,6.5,0.5,3
Toni Kukoc,210.82,9.9,3.7,3.5,3
Tom Gugliotta,208.28,6.5,5.0,1.8,3
Todd MacCulloch,213.36,9.7,6.1,1.3,3
Tim Thomas,208.28,11.7,4.1,1.4,3
Tim James,200.66,1.3,0.8,0.1,0
Tim Hardaway,182.88,9.6,1.8,4.1,1
Tim Duncan,213.36,25.5,12.7,3.7,2
Tierre Brown,187.96,3.1,1.1,1.8,1
Theo Ratliff,208.28,8.7,5.3,0.3,3
Terry Porter,190.5,5.5,2.3,2.8,1
Terrell Brandon,180.34,12.4,2.9,8.3,4
Terence Morris,205.74,3.8,3.1,0.9,0
Troy Hudson,185.42,11.7,1.8,3.1,1
Troy Murphy,210.82,5.9,3.9,0.9,3
Tyrone Hill,205.74,8.0,10.5,0.9,2
Tyrone Nesby,198.12,6.3,4.5,1.3,3
Zydrunas Ilgauskas,220.98,11.1,5.4,1.1,3
Zendon Hamilton,210.82,6.0,4.7,0.3,3
John Amaechi,208.28,3.2,2.0,0.5,0
Zeljko Rebraca,213.36,6.9,3.9,0.5,3
Zach Randolph,205.74,2.8,1.7,0.3,0
William Avery,187.96,2.5,0.9,1.3,1
Will Solomon,185.42,5.2,1.1,1.5,1
Wesley Person,198.12,15.1,3.8,2.2,3
Wang Zhi-zhi,215.9,5.6,2.0,0.4,0
Walter McCarty,208.28,3.8,2.3,0.7,0
Walt Williams,203.2,9.4,3.4,1.4,3
Tariq Abdul-Wahad,198.12,5.6,3.5,1.0,0
Wally Szczerbiak,200.66,18.7,4.8,3.1,4
Vonteego Cummings,190.5,3.3,0.9,1.0,1
Vladimir Stepania,213.36,4.3,4.0,0.2,0
Vladimir Radmanovic,208.28,6.7,3.8,1.3,3
Vlade Divac,215.9,11.1,8.4,3.7,2
Vitaly Potapenko,208.28,4.6,4.4,0.4,3
Vinny Del Negro,193.04,1.0,0.0,1.0,1
Vince Carter,198.12,24.7,5.2,4.0,4
Vin Baker,210.82,14.1,6.4,1.3,3
Victor Alexander,208.28,2.9,2.1,0.4,0
Tyson Chandler,215.9,6.1,4.8,0.8,3
Tyronn Lue,182.88,7.8,1.7,3.5,1
Voshon Lenard,193.04,11.5,2.6,1.8,1
Tang Hamilton,203.2,2.2,2.0,0.6,0
Stromile Swift,205.74,11.8,6.3,0.7,3
Steven Smith,203.2,11.6,2.5,2.0,3
Sam Cassell,190.5,19.7,4.2,6.7,4
Ryan Bowen,205.74,4.9,4.0,0.7,0
Rusty LaRue,190.5,5.8,1.5,2.2,1
Ruben Patterson,195.58,11.2,4.0,1.4,3
Ruben Boumtje-Boumtje,213.36,1.2,1.7,0.1,0
Ron Mercer,200.66,13.9,3.4,2.4,3
Rodney White,205.74,3.5,1.1,0.8,0
Rodney Rogers,200.66,11.9,4.5,1.4,3
Rodney Buford,195.58,9.4,4.3,1.1,3
Rod Strickland,190.5,10.4,3.1,6.1,4
Robert Traylor,203.2,3.7,3.1,0.6,0
Sam Mack,200.66,3.3,1.2,0.3,0
Robert Pack,187.96,3.9,1.4,3.1,1
Ricky Davis,200.66,11.7,3.0,2.2,3
Rick Fox,200.66,7.9,4.7,3.5,3
Rick Brunson,193.04,2.1,1.2,1.9,1
Richard Jefferson,200.66,9.4,3.7,1.8,3
Richard Hamilton,200.66,20.0,3.4,2.7,4
Reggie Slater,200.66,2.6,1.1,0.1,0
Reggie Miller,200.66,16.5,2.8,3.2,4
Ray Allen,195.58,21.8,4.5,3.9,4
Ratko Varda,215.9,5.0,1.0,0.0,0
Rasho Nesterovic,213.36,8.4,6.5,0.9,3
Rasheed Wallace,210.82,19.3,8.2,1.9,2
Robert Horry,208.28,6.8,5.9,2.9,3
Randy Livingston,193.04,3.2,1.9,2.0,1
Sam Mitchell,200.66,3.3,1.1,0.6,0
Samuel Dalembert,210.82,1.5,2.0,0.1,0
Steven Hunter,208.28,3.6,1.8,0.1,0
Steve Nash,190.5,17.9,3.1,7.7,4
Steve Goodrich,208.28,0.6,0.6,0.6,0
Steve Francis,190.5,21.6,7.0,6.4,4
Stephon Marbury,187.96,20.4,3.2,8.1,4
Stephen Jackson,203.2,3.9,1.1,0.5,0
Stacey Augmon,203.2,4.7,2.9,1.3,0
Speedy Claxton,180.34,7.2,2.4,3.0,1
Slava Medvedenko,208.28,4.7,2.3,0.6,0
Shawnelle Scott,208.28,3.9,4.9,0.4,3
Shawn Marion,200.66,19.1,9.9,2.0,2
Samaki Walker,205.74,6.7,7.0,0.9,3
Shawn Kemp,208.28,6.1,3.8,0.7,3
Shareef Abdur-Rahim,205.74,21.2,9.0,3.1,2
Shaquille O'Neal,215.9,27.2,10.7,3.0,2
Shane Battier,203.2,14.4,5.4,2.8,3
Shandon Anderson,198.12,5.0,3.0,0.9,0
Shammond Williams,185.42,4.4,1.3,1.7,1
Sean Rooks,208.28,3.0,2.0,0.4,0
Sean Marks,208.28,4.6,3.6,0.4,0
Scottie Pippen,200.66,10.6,5.2,5.9,4
Scott Williams,208.28,4.9,5.1,0.3,3
Scott Padgett,205.74,6.7,3.8,1.1,3
Scot Pollard,210.82,6.4,7.1,0.7,3
Shawn Bradley,228.6,4.1,3.3,0.4,0
Joel Przybilla,215.9,2.7,4.0,0.3,0
DerMarr Johnson,205.74,8.4,3.4,1.1,3
Joe Johnson,200.66,7.5,3.3,2.3,3
Christian Laettner,210.82,7.1,5.3,2.6,3
Chris Whitney,182.88,10.2,1.9,3.8,1
Chris Webber,208.28,24.5,10.1,4.8,2
Chris Mills,200.66,7.4,2.9,1.1,3
Chris Mihm,213.36,7.7,5.3,0.3,3
Chris Gatling,208.28,6.4,3.8,0.5,3
Chris Dudley,210.82,1.1,1.9,0.3,0
Chris Crawford,205.74,7.6,3.6,0.7,3
Chris Childs,190.5,4.1,2.2,5.1,1
Chris Andersen,208.28,3.0,3.2,0.3,0
Cherokee Parks,210.82,1.5,1.4,0.2,0
Chauncey Billups,190.5,12.5,2.8,5.5,4
Charlie Ward,187.96,5.2,2.0,3.2,1
Charlie Bell,190.5,1.1,0.7,0.3,1
Charles Smith,193.04,7.4,2.2,1.3,1
Charles Oakley,205.74,3.8,6.0,2.0,3
Cedric Henderson,200.66,3.0,0.3,0.3,0
Carlos Rogers,210.82,2.7,1.7,0.1,0
Carlos Arroyo,187.96,3.0,1.1,1.9,1
Calvin Booth,210.82,6.2,3.6,1.1,3
Calbert Cheaney,200.66,7.3,3.5,1.6,3
Cal Bowdler,208.28,3.1,2.1,0.2,0
Bryon Russell,200.66,9.6,4.5,2.1,3
Chucky Atkins,180.34,12.1,2.0,3.3,1
Chucky Brown,203.2,1.2,1.8,0.3,0
Clar. Weatherspoon,200.66,8.8,8.2,1.1,3
Clifford Robinson,208.28,14.6,4.8,2.5,3
DeSagana Diop,213.36,1.4,0.9,0.3,0
David Wesley,185.42,14.2,2.1,3.5,4
David Robinson,215.9,12.2,8.3,1.2,2
Darvin Ham,200.66,4.3,2.9,1.0,0
Darrick Martin,180.34,0.3,0.3,1.0,1
Darrell Armstrong,185.42,12.4,3.9,5.5,4
Darius Miles,205.74,9.5,5.5,2.2,3
Danny Manning,208.28,4.0,2.6,0.7,0
Danny Fortson,203.2,11.2,11.7,1.6,2
Danny Ferry,208.28,4.6,1.8,1.0,0
Daniel Santiago,215.9,2.7,2.3,0.7,0
Bryce Drew,190.5,3.4,1.2,1.7,1
Dana Barros,180.34,6.7,2.0,2.7,1
Dan Langhi,210.82,3.1,2.0,0.4,0
Damone Brown,203.2,1.4,0.2,0.1,0
Damon Stoudamire,177.8,13.5,3.9,6.5,4
Damon Jones,190.5,5.1,1.5,2.1,1
Dalibor Bagaric,215.9,3.7,3.2,0.5,0
Dale Davis,210.82,9.5,8.8,1.2,2
Cuttino Mobley,193.04,21.7,4.1,2.5,4
Courtney Alexander,198.12,9.8,2.6,1.5,1
Corliss Williamson,200.66,13.6,4.1,1.2,3
Corie Blount,208.28,3.6,5.1,0.6,3
Corey Maggette,198.12,11.4,3.7,1.8,3
Dan Majerle,198.12,4.6,2.7,1.4,0
DeShawn Stevenson,195.58,4.9,2.0,1.7,1
Bryant Stith,195.58,4.2,1.7,0.8,0
Bruce Bowen,200.66,7.0,2.7,1.5,0
Anthony Peeler,193.04,9.0,2.5,2.2,1
Anthony Mason,203.2,9.6,7.9,4.2,2
Anthony Johnson,190.5,2.8,0.9,1.4,1
Anthony Carter,187.96,4.3,2.5,4.7,1
Antawn Jamison,205.74,19.7,6.8,2.0,2
Ansu Sesay,205.74,6.4,2.2,0.9,0
Anfernee Hardaway,200.66,12.0,4.4,4.1,4
Andrew DeClercq,208.28,2.7,2.7,0.4,0
Andrei Kirilenko,205.74,10.7,4.9,1.1,3
Andre Miller,187.96,16.5,4.7,10.9,4
Amal McCaskill,210.82,1.9,1.3,0.1,0
Alvin Williams,195.58,11.8,3.4,5.7,4
Alvin Jones,210.82,1.1,1.6,0.1,0
Alton Ford,205.74,3.1,2.0,0.1,0
Alonzo Mourning,208.28,15.7,8.4,1.2,2
Allen Iverson,182.88,31.4,4.5,5.5,4
Allan Houston,198.12,20.4,3.3,2.5,4
Alan Henderson,205.74,5.5,3.7,0.4,0
Al Harrington,205.74,13.1,6.3,1.2,3
Adrian Griffin,195.58,7.2,3.9,1.8,1
Adonal Foyle,208.28,4.8,4.9,0.5,3
Aaron McKie,195.58,12.2,4.0,3.7,4
A.J. Guyton,185.42,5.4,1.0,1.8,1
Antoine Walker,205.74,22.1,8.8,5.0,2
Antonio Daniels,193.04,9.2,2.1,2.8,1
Antonio Davis,205.74,14.5,9.6,2.0,2
Antonio Harvey,210.82,1.8,1.8,1.0,0
Brian Skinner,205.74,3.4,4.3,0.3,0
Brian Shaw,198.12,2.9,1.9,1.5,0
Brian Scalabrine,205.74,2.1,1.8,0.8,0
Brian Grant,205.74,9.3,8.0,1.9,3
Brian Cardinal,203.2,2.1,0.8,0.3,0
Brevin Knight,177.8,7.0,2.1,5.7,1
Brent Price,185.42,1.6,0.4,0.5,1
Brent Barry,198.12,14.4,5.4,5.3,4
Brendan Haywood,213.36,5.1,5.2,0.5,3
Brandon Armstrong,195.58,1.8,0.5,0.2,0
Brad Miller,213.36,13.6,8.2,2.0,2
Bruno Sundov,218.44,1.5,1.0,0.1,0
Bonzi Wells,195.58,17.0,6.0,2.8,2
Bobby Jackson,185.42,11.1,3.1,2.0,1
Bob Sura,195.58,10.0,3.3,3.5,1
Bo Outlaw,203.2,4.5,4.4,1.5,3
Bimbo Coles,187.96,3.2,1.2,2.3,1
Ben Wallace,205.74,7.6,13.0,1.4,2
Baron Davis,190.5,18.1,4.3,8.5,4
Avery Johnson,180.34,7.9,1.0,4.2,1
Austin Croshere,208.28,6.8,3.9,1.0,3
Art Long,205.74,4.5,4.0,0.7,0
Antonis Fotsis,208.28,3.9,2.2,0.4,0
Antonio McDyess,205.74,11.3,5.5,1.8,3
Bobby Simmons,198.12,3.7,1.7,0.6,0
Dean Garrett,210.82,1.1,1.7,0.1,0
Dean Oliver,180.34,2.1,0.4,1.1,1
Dee Brown,185.42,1.0,1.3,0.3,1
Jamaal Magloire,210.82,8.5,5.6,0.4,3
Jalen Rose,203.2,20.4,4.5,4.3,4
Jake Voskuhl,210.82,5.0,4.2,0.3,3
Jake Tsakalidis,218.44,7.3,5.6,0.3,3
Jahidi White,205.74,5.4,6.3,0.2,3
Jacque Vaughn,185.42,6.6,2.0,4.3,1
Jabari Smith,210.82,3.2,1.2,0.5,0
Isaiah Rider,195.58,9.3,3.3,1.2,1
Ira Newble,200.66,8.0,5.3,1.1,3
Ira Bowman,195.58,3.3,0.3,0.3,0
Ike Fontaine,193.04,1.8,0.8,0.7,0
Ike Austin,208.28,3.6,3.4,0.6,0
Hubert Davis,195.58,7.2,1.5,2.1,1
Howard Eisley,187.96,4.4,1.3,2.6,1
Horace Grant,208.28,8.0,6.3,1.4,3
Hedo Turkoglu,203.2,10.1,4.5,2.0,3
Harold Jamison,205.74,2.2,1.6,0.2,0
Hanno Mottola,210.82,4.8,3.3,0.6,0
Hakeem Olajuwon,213.36,7.1,6.0,1.1,3
Greg Ostertag,218.44,3.3,4.2,0.7,0
Greg Foster,210.82,1.2,1.3,0.2,0
Greg Buckner,193.04,5.8,3.9,1.1,1
Greg Anthony,185.42,7.9,2.2,4.7,1
Jamaal Tinsley,190.5,9.4,3.7,8.1,4
Jamal Crawford,195.58,9.3,1.5,2.4,1
Jamal Mashburn,203.2,21.5,6.1,4.3,4
James Posey,203.2,10.7,5.9,2.5,3
Joe Crispin,182.88,3.8,0.5,1.2,1
Jim Jackson,198.12,10.7,5.3,2.5,3
Jeryl Sasser,198.12,1.4,1.0,0.3,0
Jerry Stackhouse,198.12,21.4,4.1,5.3,4
Jerome Williams,205.74,7.6,5.7,1.1,3
Jerome Moiso,208.28,1.1,1.7,0.3,0
Jerome James,215.9,5.3,4.1,0.4,3
Jermaine O'Neal,210.82,19.0,10.5,1.6,2
Jermaine Jackson,195.58,2.4,1.1,2.4,1
Jelani McCoy,208.28,1.2,1.2,0.3,0
Jeff Trepagnier,193.04,1.5,1.0,1.0,1
Grant Long,205.74,6.3,3.5,2.1,3
Jeff McInnis,193.04,14.6,2.6,6.2,4
Jason Williams,185.42,14.8,3.0,8.0,4
Jason Terry,187.96,19.3,3.5,5.7,4
Jason Richardson,198.12,14.4,4.3,3.0,3
Jason Kidd,193.04,14.7,7.3,9.9,4
Jason Hart,187.96,2.6,1.3,1.2,1
Jason Collins,213.36,4.5,3.9,1.1,3
Jason Collier,213.36,4.2,3.3,0.4,0
Jason Caffey,203.2,4.3,2.2,0.5,0
Jarron Collins,210.82,6.4,4.2,0.8,3
Jaren Jackson,198.12,4.3,1.9,0.9,0
Jamison Brewer,187.96,0.3,0.6,0.7,1
Jeff Foster,210.82,5.7,6.8,0.9,3
Grant Hill,203.2,16.8,8.9,4.6,2
Glenn Robinson,200.66,20.7,6.2,2.5,2
Glen Rice,203.2,8.6,2.4,1.6,3
Eddie Jones,198.12,18.3,4.7,3.2,4
Eddie House,185.42,8.0,1.7,1.9,1
Eddie Griffin,208.28,8.8,5.7,0.7,3
Eddie Gill,182.88,5.0,1.2,2.1,1
Earl Watson,185.42,3.6,1.3,2.0,1
Earl Boykins,165.1,4.1,0.8,2.1,1
Doug Overton,190.5,2.2,0.7,0.7,1
Doug Christie,198.12,12.0,4.6,4.2,4
Donyell Marshall,205.74,14.8,7.6,1.7,2
Donny Marshall,200.66,1.5,1.1,0.3,0
Donnell Harvey,203.2,5.7,4.8,0.8,3
Eddie Robinson,205.74,9.0,2.7,1.3,3
Don Reid,203.2,3.3,2.6,0.4,0
Dion Glover,195.58,8.9,3.1,1.5,1
Dikembe Mutombo,218.44,11.5,10.8,1.0,2
Dickey Simpkins,205.74,0.0,0.0,1.0,0
Devean George,203.2,7.1,3.7,1.4,3
Desmond Mason,195.58,12.4,4.7,1.4,3
Derrick McKey,208.28,2.9,3.1,1.1,0
Derrick Dial,193.04,3.2,1.8,1.1,1
Derrick Coleman,208.28,15.1,8.8,1.7,2
Derek Fisher,185.42,11.2,2.1,2.6,1
Derek Anderson,195.58,10.8,2.7,3.1,1
Dell Curry,195.58,6.4,1.4,1.1,1
Dirk Nowitzki,213.36,23.4,9.9,2.4,2
Joe Smith,208.28,10.7,6.3,1.1,3
Eddy Curry,210.82,6.7,3.8,0.3,3
Elden Campbell,213.36,13.9,6.9,1.3,2
Gilbert Arenas,190.5,10.9,2.8,3.7,1
Gerald Wallace,200.66,3.2,1.6,0.5,0
George McCloud,203.2,8.8,3.6,3.0,3
George Lynch,203.2,3.8,4.1,1.2,0
Gary Trent,203.2,7.5,4.2,0.9,3
Gary Payton,193.04,22.1,4.8,9.0,4
Fred Hoiberg,195.58,4.4,2.7,1.7,1
Felton Spencer,213.36,0.9,1.6,0.1,0
Felipe Lopez,195.58,2.5,1.2,0.6,0
Evan Eschmeyer,210.82,2.0,3.2,0.3,0
Etan Thomas,208.28,4.3,3.9,0.1,0
Eduardo Najera,203.2,6.5,5.5,0.6,3
Ervin Johnson,210.82,2.6,5.8,0.3,3
Erick Strickland,190.5,7.7,2.7,2.3,1
Erick Dampier,210.82,7.6,5.3,1.2,3
Erick Barkley,185.42,3.1,0.9,1.8,1
Eric Williams,203.2,6.4,3.0,1.5,3
Eric Snow,190.5,12.1,3.5,6.6,4
Eric Piatkowski,198.12,8.8,2.6,1.6,1
Eric Montross,213.36,2.4,2.9,0.3,0
Emanual Davis,195.58,6.6,2.6,2.4,1
Elton Brand,203.2,18.2,11.6,2.4,2
Elliot Perry,182.88,5.5,2.0,3.5,1
Eldridge Recasner,190.5,0.8,0.0,0.8,1
Ernest Brown,213.36,1.0,2.0,0.0,0
Aaron Williams,205.74,7.2,4.1,0.9,3
Rasheed Wallace,210.82,18.1,7.4,2.1,2
Jerome James,215.9,5.4,4.2,0.5,3
Jerome Moiso,208.28,4.0,3.5,0.4,0
Jerome Williams,205.74,9.7,9.2,1.3,2
Jerry Stackhouse,198.12,21.5,3.7,4.5,4
Jeryl Sasser,198.12,2.6,2.5,0.9,0
Jim Jackson,198.12,7.7,4.2,1.9,3
Joe Johnson,200.66,9.8,3.2,2.6,3
Joe Smith,208.28,7.5,5.0,0.7,3
Joel Przybilla,215.9,1.5,4.5,0.4,0
John Amaechi,208.28,2.0,1.5,0.4,0
John Crotty,185.42,3.4,1.3,2.4,1
John Salmons,200.66,2.1,0.9,0.7,0
Jermaine O'Neal,210.82,20.8,10.3,2.0,2
Jiri Welsch,200.66,1.6,0.8,0.7,0
David Wesley,185.42,16.7,2.4,3.4,4
Jelani McCoy,208.28,6.8,5.3,0.6,3
Chris Childs,190.5,1.3,0.4,1.3,1
Chris Andersen,208.28,5.2,4.6,0.5,3
Cherokee Parks,210.82,6.3,4.4,0.7,3
Chauncey Billups,190.5,16.2,3.7,3.9,4
Charlie Ward,187.96,7.2,2.7,4.6,1
Charles Smith,193.04,1.7,0.0,0.3,0
Charles Oakley,205.74,1.8,2.5,1.0,0
Cezary Trybanski,218.44,0.9,0.9,0.1,0
Casey Jacobsen,198.12,5.1,1.2,1.0,0
Chris Crawford,205.74,4.8,1.4,0.2,0
Caron Butler,200.66,15.4,5.1,2.7,3
Carlos Arroyo,187.96,2.8,0.6,1.2,1
Calvin Booth,210.82,2.9,2.3,0.3,0
Calbert Cheaney,200.66,8.6,3.5,2.0,3
Bryon Russell,200.66,4.5,3.0,1.0,0
Bryce Drew,190.5,1.5,1.0,0.8,1
Bruno Sundov,218.44,1.2,1.1,0.3,0
Bruce Bowen,200.66,7.1,2.9,1.4,3
Brian Skinner,205.74,6.0,4.8,0.2,3
Brian Shaw,198.12,3.5,1.7,1.4,0
Carlos Boozer,205.74,10.0,7.5,1.3,3
Chris Dudley,210.82,0.0,0.7,0.0,0
Chris Jefferies,203.2,3.9,1.2,0.4,0
Chris Mihm,213.36,5.9,4.4,0.5,3
Damone Brown,203.2,5.6,3.0,0.6,0
Damon Stoudamire,177.8,6.9,2.6,3.5,1
Damon Jones,190.5,4.6,1.4,1.6,1
Dalibor Bagaric,215.9,1.9,2.0,0.4,0
Dale Davis,210.82,7.4,7.2,1.2,3
Dajuan Wagner,190.5,13.4,1.7,2.8,1
Cuttino Mobley,193.04,17.5,4.2,2.8,4
Courtney Alexander,195.58,7.9,1.8,1.2,1
Corliss Williamson,200.66,12.0,4.4,1.3,3
Corie Blount,208.28,3.0,4.1,1.0,0
Corey Maggette,198.12,16.8,5.0,1.9,3
Corey Benjamin,198.12,4.4,3.4,1.1,0
Clifford Robinson,208.28,12.2,3.9,3.3,3
Clar. Weatherspoon,200.66,6.6,7.6,0.9,3
Chucky Atkins,180.34,7.1,1.5,2.7,1
Christian Laettner,210.82,8.3,6.6,3.1,3
Chris Wilcox,208.28,3.7,2.3,0.5,0
Chris Whitney,182.88,7.0,1.3,2.8,1
Chris Webber,208.28,23.0,10.5,5.4,2
Chris Owens,200.66,4.0,1.0,0.0,0
Chris Mills,200.66,4.8,2.4,1.0,0
Brian Scalabrine,205.74,3.1,2.4,0.8,0
Brian Grant,205.74,10.3,10.2,1.3,2
Brian Cardinal,203.2,0.8,1.0,0.2,0
